id,text,Diagnostic,Prognostic,Motivational,Community,Engagement,Political Endorsement
1375432130283850,"Page Field Federal Contract Tower (FMY), a NATCA-represented facility, recently hosted an aviation day for local pilot groups and the general public. “We were able to educate those that came out about our profession, NATCA, and the work we do with many different industry groups,” said Fort Myers ATCT (RSW) FacRep Ross Costa, who also volunteered at the event. “As a result of this event, we have scheduled several tours with local flight schools, opened up a discussion with local law enforcement about cross-training, and have some great ideas to discuss how to more efficiently operate within our airspace. Thank you to the members that came out and volunteered their time from FMY, RSW, and retired members.”
",0,0,0,1,0,0
9.06086E+14,#NATCA members at Washington National Airport (DCA) were excited to send #GoldStarFamilies off to #SnowballExpress2018 in Orlando this morning. Our #NATCAfamily is honored to be a part of this year’s event for these deserving families. Support Snowball Express and all the charities the NATCA Charitable Foundation gives to by purchasing a #SnowballExpress #NATCA shirt: ,0,0,1,1,0,0
1770470497096540,"Press Release:
NATCA Grateful To President Biden For Revoking Former President’s Anti-Worker, Anti-Union Executive Orders

WASHINGTON – The National Air Traffic Controllers Association today expressed its relief and also its gratitude to President Joe Biden for restoring many critical federal employee protections and union rights in the federal government by revoking three 2018 executive orders (EOs) issued by former President Donald Trump. Those EOs significantly threatened NATCA members’ rights as federal employees, NATCA’s collective bargaining agreements (CBAs), and NATCA’s ability as a union to represent its members.

“We are relieved that President Biden made it a priority in the first days of his presidency to revoke these harmful, anti-worker, anti-union policies,” NATCA President Paul Rinaldi said. “NATCA was preparing to renegotiate two of its CBAs this year and one next year. Our collective bargaining rights mean everything to NATCA. Today’s action means we can continue to represent our members in the manner that is consistent with the Federal Service Labor-Management Relations Statute in practice and intent. We thank President Biden and are grateful for his leadership.”",1,1,0,1,0,0
2848355328661500,"Dear Brothers and Sisters,

NATCA today joined a coalition of 22 aviation union and industry groups in sending a letter to the governors of the 50 U.S. states and five populated territories urging them to prioritize frontline aviation workers for allocation of the COVID-19 vaccine in their state’s upcoming vaccination implementation plans.

The letters explain how aviation workers are vulnerable and why we need to be prioritized. “Aviation workers are frontline workers who either encounter the traveling public frequently or are required to perform our work in close proximity to our colleagues and perform our jobs onsite.” 

As our country begins to distribute vaccines, “the U.S. will need every asset available to perform optimally — including the frontline workers that keep our nation’s safe and efficient air transportation and supply chain systems operational,” the letter continued. ""Air transportation will be essential to fight back against the virus and return to normal, even if it is a new normal. As crewmembers, machinists, air traffic controllers, customer service representatives, airport workers, and recognizing other government frontline partners in the FAA, TSA, and CBP, we stand ready to carry the vaccines, medical supplies and healthcare professionals that will help our nation defeat this virus, giving us hope for a healthy future and full economic recovery.""

Click to see an example of one of the letters in its entirety: 

In solidarity,
 
Paul Rinaldi
President

Trish Gilbert
Executive Vice President",1,1,0,0,0,0
4.73792E+14,No,0,0,0,0,0,0
1030382248888260,"According to the NATCA wall calendar, if it's March, it must be SJC! Here's our facility photo for the month of March.",0,0,0,0,1,0
8663295980404540,"NATCA 101 provides a foundation of information about the Union for all levels of membership. Members will learn the history of the organization, the work the Union does for its members every day and will be provided with insight for how members can become more involved.

Education is the first step toward a stronger Local, which leads to a more powerful national Union. A strong Union creates a better future for our members and their families.

Register at portal.natca.net 

",1,1,1,0,0,0
1627735064812530,"Watch tonight's CBS Evening News with Scott Pelley. <redacted_mention> 10 is in the rundown! Check your local listings for the air time, but network newscasts are usually 6:30 in the east, and 5:30 in the central, mountain and pacific time zones. NATCA, ZFW NATCA and NATCA Charitable are proud supporters of Snowball Express and the great work they do to serve the children of our fallen military heroes.",0,0,0,0,1,0
1089745606138490,"THREE DAYS LEFT to get your application in for the Air Traffic Control Specialist general public bid. Applicants will need to pass the biographical assessment (as revised), the ATSAT, and attend and pass the Academy. They will get their facility placement upon graduation, as is current practice. There was a rumor that those who did not pass the biographical assessment on the February 10th, 2014, open bid could not apply again. That is not accurate. Those applicants may apply again for this open bid. ",0,0,0,0,1,0
4.56752E+14,"In the latest installment of a continuing series focusing on the Union’s website, NATCA’s Information Technology Committee presents a guide to several quick links that will take you to frequently visited pages for ease of use. See the guide here: ",0,0,0,0,1,0
1630371797559410,Our 28-page book saluting the NATCA members whose extraordinary work to ensure safe outcomes to flight assists earned them an Archie League Medal of Safety Award on Wednesday. ,1,1,0,1,0,0
5.35141E+14,"Statement by NATCA President Paul Rinaldi about President’s 2018 Budget Proposal

WASHINGTON – NATCA will carefully evaluate the President’s proposal. For us to consider supporting any reform proposal, it must meet our core principles: 

1. Protecting the men and women who ensure the safety and efficiency of the National Airspace System (NAS) in their employment relationship, including their rights and benefits; 
2. Ensuring that safety and efficiency remain the top priorities; 
3. Providing a stable, predictable funding stream that adequately supports air traffic control services, staffing, hiring and training, long-term modernization, preventative maintenance, and ongoing modernization of the physical infrastructure; and
4. Ensuring continued service to all segments of our nation’s diverse aviation community. 

NATCA opposes operating the NAS based on a profit motive. We also oppose any proposal that would maintain the unstable, unpredictable status quo.

As the Administration and Congress consider air traffic control reform and work to provide long-term reauthorization for the FAA, and therefore address the problem of stop-and-go funding, it is important that all stakeholders within the NAS collaborate to ensure that the United States remains the world leader in aviation.  We are encouraged that a discussion on the future of aviation and the NAS is a national priority.

NATCA will continue to seek to be part of the solution to the problems caused by an unstable, unpredictable funding stream. We will continue to ensure the safety of the NAS and protect the men and women who safeguard it, both today and in the future.

On background: NATCA supported the Aviation Innovation, Reform & Reauthorization (AIRR) Act of 2016, because it met these core principles.

More information: Doug Church, Director of Communications
301-346-8245 or dchurch@natcadc.org

# # #

Certified in 1987, the National Air Traffic Controllers Association represents nearly 20,000 highly skilled air traffic controllers, engineers, and other aviation safety-related professionals.",1,1,0,0,0,0
2702451293272630,"Newark ATCT (EWR) Legislative Rep and FacRep Bill Striffler and Atlantic City ATCT (ACY) FacRep TJ Woodyard recently attended an event for New Jersey Congressman Andy Kim. ""It was great to talk with Congressman Kim,"" said Striffler. ""We thanked him for co-sponsoring H.R. 1108 and for his support during the last shutdown.""

Pictured left to right: Striffler, Congressman Kim, and Woodyard",1,1,0,1,0,0
4.36589E+14,"#NATCA President Paul Rinaldi congratulated Dan Elwell on his appointment as deputy administrator of the Federal Aviation Administration: ""He brings a tremendous wealth of experience in aviation, first as a military and commercial pilot, then as a devoted advocate for aviation safety in government and in the private sector. His experience and ability to build strong relationships in the aviation community makes him uniquely qualified to help lead the Federal Aviation Administration forward. We look forward to working closely with Dan as collaborative partners in ensuring the National Airspace System remains the safest in the world.""

",0,0,0,1,0,0
1553001651981970,"AVIATION WEEK - ""Airlines Focus On Shaving Seconds To Gain Dollars"": ""Tightening the in-trail spacing between each aircraft in a gaggle of linear arrivals by just 6 seconds can mean 11 more landings per hour at an airport. This can translate into an economic boon for communities, paired with a green payback of less fuel burned and less noise made on the way in. That is the gist of a month-long Flight Deck Interval Management (FIM) flight-test program that NASA and partners are in the midst of completing in the airspace east of the Seattle-Tacoma International Airport, the curtain call for the agency’s six-year, $10 million Air Traffic Management Technology Demonstration-1 (ATD-1) program.

""The theory is that by precisely controlling the time interval between aircraft, controllers will be able to keep them on the most efficient satellite-based arrival and approach routes at safe but efficient spacing, rather than resorting to inefficient vectoring practices necessitated by congestion and overly conservative spacing."" ",0,0,0,0,1,0
8388890294494020,"The #FacilityFriday answer: JRF, Kalaeloa Tower, located in Kapolei, Hawaii! We are proud to represent the #NATCAFamily at this Department of Defense facility, and to feature it as the facility of the month in the 2015 NATCA wall calendar!",0,0,0,1,0,0
1981997202267040,"What did airports do to keep flights safe during fireworks last week? At San Jose International Airport (SJC), all takeoffs & landings stopped for 30 minutes. Closing SJC to air traffic is very unusual and would normally be done only for operational reasons like severe weather. ",0,0,0,0,1,0
2846539935521840,NATCA LOCAL LOGO ROLL CALL SATURDAY: PCT has not one but several options! Do you want to see your local's logo posted here? Send to dchurch@natcadc.org.,0,0,0,0,1,1
5.33848E+14,No,0,0,0,0,0,0
1071761387954250,"It’s a purrrrfectly frivolous holiday, but we didn’t want to paws on the opportunity to celebrate our meowsome members of the #NATCAfamily. Happy #InternationalCatDay! Speaking of your furry friends, did you know you can get reimbursed on veterinary bills through Union Plus pet insurance? Claim your NATCA member discount! ",0,0,0,0,1,0
9.85992E+14,It's beginning to look a lot like Communicating For Safety! #NATCACFS,1,1,0,0,0,0
8.36627E+14,"NATCA representatives attended the Air Line Pilots Association (ALPA) Professional Standards (PS) Conference, April 23-24 in Las Vegas, further strengthening ties and exchanging valuable insights with the pilots’ union. Among the attendees were NATCA PS Committee members Lydia Baune (Spokane ATCT, GEG), Patrick Carter (Dallas/Fort Worth TRACON, D10), Chris Keyes (Washington Center, ZDC) and Las Vegas & Ariz. PS District Chair Paul Zoccali (Las Vegas ATCT, LAS).

The conference featured discussions centered around empathy-based conflict resolution and effective discussion techniques, aimed at enhancing the skills of the PS teams.

“Attending the ALPA Professional Standards Conference was a great opportunity for NATCA to continue developing our relationships with ALPA as well as the volunteers and leaders within our unions,"" Baune said. “We look forward to sharing these new tools and ideas with our NATCA Professional Standards Committee members. As a committee, we are constantly looking for ways to continue our education so that we can learn, grow, and provide the strongest tool possible offering peer-to-peer mediation and a positive and empowering alternative to discipline.""

This engagement marks an ongoing effort by NATCA PS to foster a proactive approach to workplace issues, prioritizing constructive dialogue over disciplinary measures.

Learn more about PS: ",1,1,0,0,0,0
1302004761211390,"#NATCA is calling for the Federal Aviation Administration extension to be passed swiftly & for the game of ""political chicken"" to end.  

via Flying Magazine",1,1,0,0,0,0
1955239268350360,"Welcome to the #NATCAFamily: Riverside Municipal Airport Federal Contract Tower! On Jan. 12, the bargaining unit employees (BUE's) of Serco’s Southern California’s Riverside Municipal Airport (RAL) Federal Contract Tower (FCT) voted unanimously to join NATCA. After consideration of Serco’s position, as delivered by one of the project management officers, the controllers decided that the representation of their interests by NATCA was overwhelmingly called for. NATCA’s long history of focusing wholly on the well being of and benefits for air traffic controllers, promotion of safety, and creating a satisfactory work environment made this an easy decision.

Among the five NATCA members at NATCA's newest FCT Local are one retired FAA controller from Northern California TRACON, one retired FAA controller from Southern California TRACON, and two ex-military controllers with experiences ranging from serving in Iraq and Afghanistan, stateside military towers, airborne warning and control system (AWACS), and McMurdo Station in Antarctica. Together, there are at least 100 years of air traffic experience at RAL.

RAL is a general aviation airport located about 40 miles east of Los Angeles, and has varied flying operations to its two crossing runways including flight schools, business jets, military ops, and local pilots and aircraft owners. Due to the typically excellent flying weather traffic has increased considerably in the last few years, especially from foreign student pilots and transients.

The BUE's of RAL welcome NATCA's representation and look forward to many years of collaboration.

Read more, and see the list of all 76 FCTs that NATCA proudly represents:  <redacted_mention> #TheNATCADifference",1,0,0,1,0,0
1063310875586810,"NATCA’s National Professionalism Award was created to recognize those who have demonstrated a consistent personal commitment to safety and excellence, and whose professional contributions and individual performance have enhanced the standings of our profession.

All those nominated were evaluated on their body of work throughout their careers. The factors considered were:
· How did they, as individuals, promote professionalism?
· How did they inspire and motivate others?
· Did they personally demonstrate professionalism?
· Consideration was given to the testimonials and statements provided by their peers.

Congratulations to this year’s winners:
David Keifer, Indianapolis Center (ZID) 
Karena Marinas, Los Angeles Center (ZLA) 
Thomas Adcock, Miami Center (ZMA) 

We look forward to formally honoring these members during Communicating For Safety, Sept. 16-18.",0,0,0,1,0,0
1583513428918500,"NATCA Executive Vice President Trish Gilbert joined Southern Regional Vice President Jim Marinitti and members from San Juan CERAP (ZSU) this week to give their annual donation and the NATCA Charitable Foundation's (NCF) donation to Hugar Cuna San Cristobal orphanage in Puerto Rico. After delivering the donations, San Juan members held a solidarity meal and enjoyed local cuisine at Metropols. #NATCAFamily",0,0,0,1,0,0
5.55885E+14,"President Santa recently met with U.S. Representatives Rosa DeLauro (Conn., 3rd), Matt Cartwright (Penn., 8th), Emilia Sykes (Ohio, 13th), and Dan Kildee (Mich., 8th). The meeting occurred on July 28th on Capitol Hill. Santa thanked the members for their ongoing support of NATCA and explained the challenges faced by the controller workforce, as well as ongoing efforts to bolster controller staffing and hiring as part of the pending FAA reauthorization. 
Given Rep. DeLauro’s leadership role as Ranking Member of the House Appropriations Committee, she provided an update on the appropriations process, including her work to secure full funding for the FAA and prevent a government shutdown in the coming months.  
Reps. Cartwright, Sykes, and Kildee provided additional background about their districts and ongoing legislative priorities, and thanked NATCA and its members for keeping the skies safe and providing critical services to their constituents. 
",1,1,0,1,0,0
5.29693E+14,"""Wisconsin Gov. Scott Walker said Wednesday that he spoke with Vice President Pence about how the White House can implement on a federal level parts of the Republican governor's contentious policy that all-but eliminated collective bargaining for public sector unions in the state.

""President Trump has talked about wanting to weaken collective bargaining protections for federal employees, most of whom can't currently bargain over wages or benefits, to make it easier to hire and fire government workers and base pay on merit rather than tenure. Those changes would require an act of Congress.

""Walker severely restricted union power in Wisconsin and is now talking with the Trump administration about ""how they may take bits and pieces of what we did"" with the union law and civil service reform and ""apply it at the national level.""

""""It's something the vice president has brought up before,"" Walker told reporters following a speech in Wauwatosa, Wisconsin. ""It's certainly something we're willing to offer our assistance on, particularly if it helps not just the nation, but in turn improves our ability to be better stewards of the taxpayers here in Wisconsin.""""

Read more, via the New York Daily News: ",1,1,0,0,0,0
9.12137E+14,"#SnowballExpress honors America’s fallen military service members who have made the ultimate sacrifice by humbly serving the families they left behind. Each December, Snowball Express brings children together from all over the country for a multi-day experience filled with fun activities, like sporting events, dances, and amusement parks. 

The focus on their happiness gives them a break from the burden and stress of life without their hero. With warm hearts and big smiles, our #NATCAfamily volunteers have served these #GoldStarFamilies this week.

Donate to Snowball Express and all of the NATCA Charitable’s efforts by purchasing a Snowball Express NATCA shirt:    

Gary Sinise Foundation",0,0,1,1,0,0
2771407336376680,Several crucial government deadlines that could affect federal employees’ pay & job security are fast approaching. ,0,0,0,0,1,0
1485105375502980,Join Union Synergy's Watch Party now: ,0,0,0,0,0,0
1255979782394450,"NTSB’s roundtable discussion on preventing loss of control (LOC) in flight in general aviation (GA), the leading factor of GA accidents, brought together leading experts in government, industry, & academia to identify training & cockpit technology solutions that could make a difference. ",1,1,0,0,0,0
1330015884680640,"ICYMI at #NATCAphilly2018 NATCA leaders who work on behalf of members to improve all aspects of the NAS, as well as their benefits & well-being, discussed NATCA Initiatives: Promoting the General Welfare.

Video: ",1,1,0,0,0,0
9.25952E+14,Good morning ... Phoenix Tower (PHX) and Phoenix TRACON (P50)! Thank you to PHX FacRep Jerry Johnston for sharing these photos with us.,0,0,0,0,0,0
1077781390642930,Does your facility need better amenities for #nursingmothers? Read ZDV's thorough & successful proposal: ,0,0,0,0,1,0
4.4924E+14,Firefighting air tankers are invaluable and operate in extreme environments. Read about the National Transportation Safety Board's work to identify issues with these unique aircraft & keep them operating safely. ,1,1,1,0,0,0
1273146290496330,"Dear Brothers and Sisters,

The U.S. House of Representatives earlier today passed three pieces of legislation that are important to NATCA members and the United States aviation system.

First, the U.S House of Representatives passed H.R. 302, which is a bipartisan five-year Federal Aviation Administration (FAA) reauthorization bill. The passage of this bill takes us another step closer to securing longer-term stability for the FAA. The FAA bill now goes to the U.S. Senate for consideration, where the timing is unclear due to the Senate’s packed legislative calendar this week. If the Senate is unable to pass the FAA reauthorization bill by midnight on Sunday, Sept. 30, another extension will be necessary to avoid an Agency shutdown.

That is why the House also passed a short-term FAA authorization extension through Oct. 7, which the Senate is expected to approve later this evening or tomorrow. This extension will provide the Senate more time, if needed, to pass the five-year reauthorization bill and allow the Agency to continue to operate if H.R. 302 is not enacted into law before the deadline. 

In addition to acting on FAA Reauthorization legislation today, the House also voted to prevent a partial government shutdown due to a lapse in appropriations beginning on Oct. 1. The House passed an appropriations bill that would fund the departments of Defense, Labor, Health and Human Services, and Education for a full year, combined with a short-term Continuing Resolution (CR) to keep the rest of the government – including the FAA – running through Dec. 7. The Senate already has acted on this legislation, so it will now be sent to the President, who already has signaled his support, for signature. The CR will prevent a partial shutdown of the government, including the FAA and other agencies that have not received full-year funding.

NATCA applauds Rep. Bill Shuster, R-Pa., Rep. Peter DeFazio, D-Ore., Rep. Frank LoBiondo, R-N.J., and Rep. Rick Larsen, D-Wash. for advancing the FAA reauthorization bill in the House. Enactment of this legislation and the CR are crucially important, and NATCA is advocating for the passage of both. We will continue to keep you updated as we approach these Sept. 30 deadlines for FAA authorization and government-wide funding.

In solidarity,

Paul Rinaldi, President
Trish Gilbert, Executive Vice President",1,1,0,1,0,0
9.61309E+14,We are a big fan of the new sign for the #NATCA office at Tucson ATCT! Thanks to NATCA TUS Facility Rep. Ryan Holaway for sharing.,0,0,0,0,0,0
5.76268E+14,Visit the National Organizing Committee (NOC) booth at #NATCAphilly2018 & test your knowledge in the NATCA Quiz Giveaway. Answer #NATCA Quiz questions correctly and be entered in the daily drawing for an awesome prize.  Winners will be announced daily (April 18-19).,0,0,0,0,1,0
5.42032E+14,"The law makes it easier for victims to deduct losses, tap retirement w/o penalty & removes caps on charitable gifts. ",1,1,0,0,0,0
1144242574004430,"NATCA is now selling cloth face masks in the NATCA store. The Center for Disease Control and Prevention (CDC) recommends wearing cloth face coverings in settings where other social distancing measures are difficult to maintain. The CDC also advises the use of simple cloth face coverings to slow the spread of the virus and help people who may have the virus and do not know it from transmitting it to others. In addition to these masks being shipped out to all facilities for all NATCA members, they are also available for purchase in the NATCA store. Shipping might be delayed. We are fulfilling orders as quickly as possible.
",0,0,0,0,1,0
1493924671293910,"Great piece by <redacted_mention>: ""Why a Fair Workweek Is the Working-Class Issue of Our Time""
.
Center for Popular Democracy, United Food and Commercial Workers International Union, AFL-CIO.",0,0,0,0,0,0
3.52363E+14,"CONTRACT VICTORY: congrats to members of RWDSU Local 87 who work at Aunt Millie’s on ratifying a new three-year collective bargaining agreement! These workers stood together and fought hard to keep their current healthcare, among other exciting wins!",1,1,0,1,0,0
2458234284535160,One week till #ElectionDay! Make sure you have a solid plan to vote! Check out the RWDSU Election Hub for helpful links and info: www.rwdsu.org/2024-election-hub,0,0,0,0,1,0
1219489755983810,"If you’re out shopping for the holidays this month, please #RespectWorkers:

🛒#WearAMask 
🛒Hand sanitize thoroughly
🛒Maintain 6 ft of distance
🛒Treat workers with dignity and respect

This is a stressful holiday season; let’s be kind to each other! #1u #ThankEssentialWorkers",1,1,1,0,0,0
1081544933364440,RWDSU & Retail Action Project are stepping off on to the #pride march line in #NYC right now with President <redacted_mention>. Our union firmly believes LGBTQ+ rights are worker rights and we’re proud to represent members who identify as LGBTQ+ across the country in so many industries.,0,0,0,1,0,0
8.54627E+14,"A union contract is a vital part of a balanced breakfast! Start your morning right on #NationalCerealDay with a #UnionMade bowl of General Mills, Post, or Quaker Oats cereal–made lovingly by RWDSU members in Iowa.",0,0,1,1,0,0
1288204965414520,"“The workers of REI SoHo are ready to negotiate a strong contract that will allow them to uphold the co-op’s progressive values while providing the top-notch service REI customers have come to expect,” - RWDSU President <redacted_mention> 
via: The New York Times
#1U #UnionYES",0,0,0,0,0,0
1061385938821530,"Almost every corporate chain has an union-busting handbook for managers. They know -- if you form a union, you have power -- and that's why they're scared of workers standing together to demand the pay and workplace dignity that they deserve.",1,1,0,0,0,0
1305887100404920,"“The boss won’t listen when one guy squawks, but he’s got to listen when the union talks.” Or to put it another way: there’s power in a union! #UnionStrong #1u",0,0,0,1,0,0
1079131407199860,"""Whatever affects one directly, affects all indirectly. I can never be what I ought to be until you are what you ought to be."" Words of wisdom from Dr. Martin Luther King Jr., reminding us that we are all in the fight for dignity and respect together. #BlackLivesMatter #1u",1,1,0,0,0,0
4.20473E+14,"Ahead of the U.S. Senate's consideration of the #NDAA, which includes a $10 billion subsidy to Jeff Bezo's company Blue Origin, RWDSU Prez. <redacted_mention> released the following statement: “Until Jeff Bezos changes the way his employees are mistreated and dehumanized at Amazon and elsewhere, no elected official should support the passage of subsidies for him or any of his projects.""
 
Read more: ",1,1,0,0,0,0
2623204097864620,"Good morning to every worker educating, agitating, and organizing on this fine Thursday. #1u",0,0,0,0,0,0
9.34682E+14,"The RWDSU proudly endorses Figures for Congress in AL-2! Randy Hadley, president of the RWDSU Mid-South Council, said: ""Alabama needs more candidates like Shomari, who are proudly pro-union in the south where that’s not so easy."" 

Read more: ",0,0,0,0,0,1
8.83262E+14,A union gives you a voice. #1u,0,0,0,0,0,0
3401066530199170,"All workers deserve safe working conditions and the booming warehouse industry should be no exception. Join us to #ProtectWarehouseWorkers and ensure workers who power this industry are safe on the job!

🗓️Thursday, May 4, 10 AM
📍212 5th Ave (Jeff Bezos' penthouse)",1,1,1,0,0,0
8.47221E+14,"RWDSU Local 262 President Danny Righetti sporting the RWDSU HERO mask! 

Made by our members, for our members. #1u",0,0,0,1,0,0
1295467524978720,"We were there today when Governor Andrew Cuomo broke ground on the new Delta terminal at LaGuardia Airport, which will be built with union labor. And when it's completed, the terminal will be staffed by union workers!
.
32BJ SEIU, Union Construction NYC, New York State AFL-CIO, New York City Central Labor Council, AFL-CIO, Ironworkers NYC Locals 40 & 361 JAC.",0,0,0,1,0,0
9.97969E+14,"Unionizing is about RESPECT.
.
.
.
Retail Action Project, United Food and Commercial Workers International Union, UNI Global Union, IUF Uniting Food, Farm and Hotel Workers World-Wide, AFL-CIO.",0,0,0,0,0,0
1036210324912040,Solidarity is *always* in season. Just ask our members in fashion retail! #1u #SolidarityForever,0,0,0,1,0,0
6.14369E+14,"Just In Time For The Holidays! RWDSU Members Overwhelmingly Ratify Strong New Contract For Workers At Coca-Cola Northeast.

""This contract includes the benefits we need to provide for our families."" #1u 

Read more: ",1,1,0,1,0,0
9.14691E+14,"At the Chicago Lincoln Park store, REI recently settled an unfair labor practice charge for the first time since the REI Union campaign began. Kat Tong, the former worker at the center of the ULP, and REI Union Chicago bargaining committee member Andy Trebing sat down with Modern Retail to talk about REI’s union busting and the ongoing fight for a first contract.",1,1,0,0,0,0
1743110343143170,"Today, RWDSU filed Objections to the conduct of Amazon during the #union election w/ the NLRB charging that Amazon interfered with the right of its Bessemer, AL employees to vote in a free and fair election; a right protected under Section 7 of the NLRA: ",1,1,0,0,0,0
5.27962E+14,"#NYC is #UnionMade: Check out the 2016 NYC Labor Day Parade highlights from New York City Central Labor Council, AFL-CIO & join us this year 9/9/17: ",0,0,0,1,0,0
8.69051E+14,"‪Big turnout at the RWDSU Local 108 membership meeting in New Jersey this morning! Thanks to Congressman Frank Pallone Jr. Mayor Jim Cahill & Mayor Felix Roque MD for coming to discuss healthcare, immigration and other issues impacting working peolle in New Jersey. Let's get out and vote Nov 6! #1u ‬
.
cc <redacted_mention>, <redacted_mention>",1,1,0,1,0,0
4.76913E+14,Unions are always in season…just ask our fashion retail members! #1u,0,0,0,0,1,0
4.36736E+14,"We're proud to give a strong union voice the workers at Nestlé's distribution facility in McDonough, GA, as they fight for a fair contract!
.
United Food and Commercial Workers International Union, UNI Global Union, Georgia AFL-CIO, Atlanta-North Georgia Labor Council.",1,1,0,0,0,0
1070535807872120,"""Amazon, because of its size and power, is determining what the future of work may look like. And it’s really incumbent upon all of us to challenge that dystopian vision"" -<redacted_mention> 

Workers across the world are standing up for dignity & respect! #1u",1,1,0,0,0,0
8.9811E+14,Getting in the mood for Labor Day by blasting “Solidarity Forever” for all my fellow workers to hear #unionmemes,0,0,0,1,0,0
1352437868959350,"This #BlackHistoryMonth, Black history is being made in Bessemer, Alabama by Amazon workers and RWDSU member-organizers like Michael Foster. BAmazonUnion ballots go out one week from today. Support the #BAmazonUnion! #1u 

Read more in The New York Times: ",0,0,1,1,0,0
1036619844923560,"Tips for buying union-made Easter supplies from AFL-CIO! 
.
United Food and Commercial Workers International Union, New York State AFL-CIO, New York City Central Labor Council, AFL-CIO, Local 1-S Macy's Workers, Local 1102, Local 338 RWDSU/UFCW, RWDSU Mid-South Council, RWDSU- CENTRAL STATES COUNCIL.",0,0,0,0,0,0
1683019815873640,"Today, RWDSU proudly endorses Kathy Hochul. ""Governor Hochul has already shown us that workers will have a seat at the table in her administration – and Kathy has our full support as she seeks to continue her work as Governor of New York"" -RWDSU President <redacted_mention>

Read more: ",0,0,0,0,0,1
1228074054937220,"“The message at its core is the same: solidarity.” ICYMI, RWDSU Prez. <redacted_mention> joined The Checkout to discuss #BAmazonUnion, farmworker organizing in NYS, and Pindar Vineyards’ workers’ union victory. Listen now!",0,0,0,1,0,0
1761047737801760,"Thanks again to Rwdsu Southeast Council's Labor of Love event yesterday! During these difficult times, we all need to take care fo each other. #1u",0,0,0,1,0,0
1711934182923840,#Truth,0,0,0,0,0,0
4.80903E+14,"The boss HATES this *timeless* union workplace trend: invoking your #WeingartenRights! When called into a meeting that could in any way lead to you being disciplined or terminated, unionized workers have the right to ask a shop steward or union rep to join them.",1,0,0,0,0,0
7.6742E+14,"During the darkest days of the pandemic, RWDSU members continued working to ensure New Yorkers had the essential items they needed. Two of those workers are Local 338 RWDSU/UFCW members Joel Rodriguez and Luis Linary.

The New York Times spotlights NY's #EssentialWorkers who kept New York running:  #1u #ThankEssentialWorkers 

gorgeous 📸 by Todd Heisler for NYT",0,0,0,1,0,0
8.81377E+14,RWDSU Local 108 & 262 are out door knocking for Phil Murphy today! Make sure you get out and vote! #njgov,0,0,1,0,0,1
1099926024984580,‪Together we can see an end to #washedoutwages Make the Road New York New York Communities for Change! Thank you Governor Andrew Cuomo (LINK:  here's what <redacted_mention> had to say: ‬,1,0,0,1,0,0
5.63087E+14,RWDSU Local 108 held a special event honoring our members at a nursing home in Philadelphia. Thank you to our heroes on the front lines of the pandemic!,0,0,0,1,0,0
1077177076945900,"RWDSU is in the HOUSE! We’re excited to march up Fifth Ave with our NYC union fam for the first time since 2019! #LDP22

CC: Local 3 United Storeworkers, Local 1-S Macy's Workers, Local 338 RWDSU/UFCW, Local 670, Local 1102",0,0,0,0,0,0
8779065585464830,"<redacted_mention> is a 5th-generation Cincinnatian and health care leader who is committed to fighting for affordable, quality health care for all our communities. RWDSU is proud to share our endorsement of Kate Schroder today. #Vote on Nov 3! #TimeForChange",1,1,1,0,0,1
3.45726E+14,The movement continues to spread. #1u,0,0,0,0,0,0
1113899877077350,"“But if the company continues doing what they did in negotiations the last times we met, which was basically just stall and do nothing, that’s the direction we’re going to move.”",1,0,0,0,0,0
1677362216378800,"New York RWDSU members: the countdown is on till #LDP2024! Who’s joining us to march up Fifth Avenue on Sat, Sep 7? Make sure to check in with your union rep about marching with your local! 

CC: New York City Central Labor Council, AFL-CIO, Local 1-S Macy's Workers, Local 338 RWDSU/UFCW, Local 3 United Storeworkers",0,0,1,0,0,0
1111314700362060,"Dozens of Local 1-S Macy's Workers & RWDSU #Union members are making sure Snoopy makes a safe spacewalk down today’s parade route! As you 👀 the Macy's #Thanksgiving2019 #parade today remember all the #union members who make it possible. Our members are joined by, IATSE & IATSE LOCAL ONE stagehands, Actors' Equity Association and SAG-AFTRA actors and stage managers, AFM - American Federation of Musicians & Local 802 AFM musicians, and of course the Directors' Guild!",0,0,1,0,0,0
